"source","psq_entity_key","id","name","vat_number","kvk_number","country","last_trx_date","activity_detail_status","merchant_activity_status","type_of_activity","contracting_method","legal_form","mcc","vintage_date","contract_status","active_contracts","contract_category_descriptions"
"Way4","Way4:2002574596","2002574596","De Eetkamer V.O.F.","-1","06083711","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5812","2024-02-09","Active","",""
"Way4","Way4:2002700557","2002700557","Marbles Inn","NL188973989B01","66535352","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","7011","2023-12-27","Active","",""
"Way4","Way4:2002701178","2002701178","Streekmenu","-1","54042240","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001166621","2001166621","X-RAY ORIGINALS","-1","17095819","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001222211","2001222211","Stichting Glas","NL818785524B01","30232898","NL","2024-01-30","Inactive >12 months","Inactive","CP","F2F","","5950","2023-12-31","Active","",""
"Way4","Way4:2001241941","2001241941","RESTAURANT MANDARIJN","-1","09151321","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2026-03-28","Active","",""
"Way4","Way4:2001559992","2001559992","JEANS INN","-1","22040365","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2001567472","2001567472","HOOGSTINS WINKEL BV","NL815999021B01","33188853","NL","2026-04-19","Active in last 12 months","Active","CP","F2F","","5942","2023-12-27","Active","",""
"Way4","Way4:2001393946","2001393946","Hotel Papendal BV","NL808113409B01","09104867","NL","2023-12-29","Inactive >12 months","Inactive","CP","F2F","","7011","2023-12-26","Active","",""
"Way4","Way4:2001464126","2001464126","AALBERS JUWELIERS","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001470533","2001470533","FASHION FOR MAN","-1","16031858","NL","2026-05-06","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2002556946","2002556946","HOGESCHOOL MAASTRICHT ST","-1","14060995","NL","2025-02-06","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-12","Active","",""
"Way4","Way4:2001442769","2001442769","MOSTERT JUWELIERS HOOGVLIET BV","-1","-1","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5944","2023-12-28","Active","",""
"Way4","Way4:2000956165","2000956165","DSZ.RIA VAN DEN HOVEN","-1","24291092","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5995","2023-12-28","Active","",""
"Way4","Way4:2002575908","2002575908","Hotel de Waal V.O.F.","-1","57280517","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","7011","2024-01-05","Active","",""
"Way4","Way4:2001179383","2001179383","JABOTAX","-1","30171448","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001185995","2001185995","WESTERN STORE SILVERADO","NL805448056B01","10146709","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001198701","2001198701","SAMY'S EETHUIS","-1","18050469","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5812","2024-01-01","Active","",""
"Way4","Way4:2001227469","2001227469","RHODOS PALACE","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2023-12-26","Active","",""
"Way4","Way4:2001239793","2001239793","CARTRIDGE WORLD EMMEN","NL194550035B01","02087057","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001276168","2001276168","GULDEN INTERIEUR BV","NL005123859B01","24137600","NL","2025-10-18","Active in last 12 months","Active","CP","F2F","","5713","2024-01-27","Active","",""
"Way4","Way4:2001598521","2001598521","Van der Avoird & de Kubber Breda","-1","01104583","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-26","Active","",""
"Way4","Way4:2001394667","2001394667","GERRITSMA INTERIEUR","NL804817212B01","04026112","NL","2025-01-11","Inactive >12 months","Inactive","CP","F2F","","5712","2024-01-13","Active","",""
"Way4","Way4:2002585245","2002585245","Boonstra t.h.o.d.n. Spar","-1","01049055","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002544093","2002544093","LAS CARRETAS","-1","-1","NL","2025-01-11","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-29","Active","",""
"Way4","Way4:2001211856","2001211856","DE NIEUWE KEULSE VOF","-1","12048080","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5812","2024-01-08","Active","",""
"Way4","Way4:2001413092","2001413092","Keramiek Atelier Marjoke de Heer","-1","34353534","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001414218","2001414218","PENSION DE HERBERG","-1","22045016","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001423373","2001423373","DE TEMPEL CLOTHING","-1","-1","NL","2026-05-10","Active in last 12 months","Active","CP","F2F","","5651","2023-12-28","Active","",""
"Way4","Way4:2001366787","2001366787","LEVI'S CORNER","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000675476","2000675476","V.O.F. G. VISSER","-1","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5541","2024-01-02","Active","",""
"Way4","Way4:2000716296","2000716296","EXPLOITATIEMAATSCHAPPIJ LEEUWENBERGH GOLF B.V.","-1","27134552","NL","2025-07-27","Active in last 12 months","Active","CP","F2F","","7997","2023-12-28","Active","",""
"Way4","Way4:2001085656","2001085656","GOEDEWAAGEN GOUDA BV.","-1","04029850","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001017375","2001017375","MOSSEL SPORT","-1","02036191","NL","2024-12-05","Inactive >12 months","Inactive","CP","F2F","","5941","2023-12-30","Active","",""
"Way4","Way4:2002503532","2002503532","VOF ABOBO","-1","01133920","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002570523","2002570523","vof Rituals Cosmetics Wassenaa","-1","53509560","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001208502","2001208502","MINOS PALLAS","-1","37099361","NL","2025-11-20","Active in last 12 months","Active","CP","F2F","","5812","2024-01-05","Active","",""
"Way4","Way4:2001212119","2001212119","OTTO VAN IERSEL","-1","16039449","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001231857","2001231857","""Quiltshop """"Leur""""""","-1","20046635","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001233213","2001233213","MARITIMO BEHEER BV","-1","24336929","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","7033","2023-12-28","Active","",""
"Way4","Way4:2002616116","2002616116","L&B Barendrecht V.O.F.","NL862827607B01","83319603","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-25","Active","",""
"Way4","Way4:2001404697","2001404697","MOLLIE EN CO.","-1","-1","NL","2024-02-27","Inactive >12 months","Inactive","CP","F2F","","5812","2024-01-08","Active","",""
"Way4","Way4:2001635613","2001635613","CAMPING DE DUINPAN","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-25","Active","",""
"Way4","Way4:2001636687","2001636687","JONES & JONES","NL147168557B01","20099964","NL","2025-06-11","Active in last 12 months","Active","CP","F2F","","5651","2023-12-28","Active","",""
"Way4","Way4:2001650698","2001650698","FEDERMANN OPTICIENS","NL005825556B01","34135126","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001445911","2001445911","ID RON STALS","-1","-1","NL","2024-12-13","Inactive >12 months","Inactive","CP","F2F","","5251","2023-12-28","Active","",""
"Way4","Way4:2000729622","2000729622","Leuk & Lekker","-1","-1","NL","2026-05-02","Active in last 12 months","Active","CP","F2F","","5499","2024-02-10","Active","",""
"Way4","Way4:2001201079","2001201079","Vai Vai Vespa Rotterdam B.V.","-1","24314099","NL","2026-02-10","Active in last 12 months","Active","CP","F2F","","5571","2024-01-11","Active","",""
"Way4","Way4:2001273312","2001273312","CAFEREST.QUICKLY DE PEPERMOLEN","-1","23049281","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001560672","2001560672","Sellier & Van der Laan VOF","NL860421661B01","75856697","NL","2024-01-12","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-27","Active","",""
"Way4","Way4:2001588542","2001588542","Didi Fashion (Coltex)","-1","37046339","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001381964","2001381964","JUWELIER J.H. BRUMMER BV.","-1","06046661","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5944","2023-12-29","Active","",""
"Way4","Way4:2001598696","2001598696","Van der Avoird & de Kubber Breda","NL81271323B02","-1","NL","2025-09-28","Active in last 12 months","Active","CP","F2F","","5651","2023-12-26","Active","",""
"Way4","Way4:2001397313","2001397313","PANDORA","-1","24245609","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001366663","2001366663","CHRISTIANNE LINGERIE","-1","10023059","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001603002","2001603002","MERTENS OOGMODE BV","NL804570486B01","20025244","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","8043","2023-12-30","Active","",""
"Way4","Way4:2002607915","2002607915","""Brasserie """"Ludiek""""""","-1","55652751","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002611394","2002611394","M̦ller Autoschade Berkel B.V.","-1","24127241","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5511","2024-01-03","Active","",""
"Way4","Way4:2002610649","2002610649","Baker & Moore","-1","61773611","NL","2024-10-07","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-27","Active","",""
"Way4","Way4:2002700406","2002700406","Tinkerbell","NL063273366B01","30170850","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001187599","2001187599","MUZIEK HARRY BAKKER","-1","32046063","NL","2026-05-05","Active in last 12 months","Active","CP","F2F","","5733","2023-12-30","Active","",""
"Way4","Way4:2001227647","2001227647","SAUTER WIJNEN BUSSUM","-1","32075754","NL","2024-04-02","Inactive >12 months","Inactive","CP","F2F","","5921","2023-12-28","Terminated","",""
"Way4","Way4:2001296541","2001296541","RENOVA BREDA BV","-1","20062346","NL","2026-01-09","Active in last 12 months","Active","CP","F2F","","5561","2023-12-30","Active","",""
"Way4","Way4:2001615833","2001615833","Etos Erisman Kinkerstaat B.V.","NL185102098B01","35014093","NL","","Never transacted","Inactive","CP","F2F","","","2023-12-24","Active","",""
"Way4","Way4:2001408943","2001408943","DE UURWERK SPECIALIST","-1","01075798","NL","2025-01-31","Inactive >12 months","Inactive","CP","F2F","","5944","2024-04-11","Active","",""
"Way4","Way4:2001417888","2001417888","ELLEN SONNEVELD'S BEAUTY","-1","27166716","NL","2025-08-11","Active in last 12 months","Active","CP","F2F","","7230","2023-12-28","Active","",""
"Way4","Way4:2001471866","2001471866","DE POORT VAN DRENTHE","-1","04002719","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001458924","2001458924","VAN OS BEHEER BV","-1","37043852","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2000943578","2000943578","RON WOLF","-1","09145504","NL","2026-02-09","Active in last 12 months","Active","CP","F2F","","5722","2023-12-27","Active","",""
"Way4","Way4:2001061358","2001061358","OOGZIEKENHUIS ROTTERDAM","-1","41125492","NL","2025-04-15","Inactive >12 months","Inactive","CP","F2F","","8011","2024-01-22","Active","",""
"Way4","Way4:2001250738","2001250738","T-TIME MENSWEAR","-1","50390996","NL","2026-04-26","Active in last 12 months","Active","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2001573669","2001573669","West Coast Motors BV","NL009777623B01","37039584","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5013","2023-12-28","Active","",""
"Way4","Way4:2001383908","2001383908","NOORDERMEER SJON HAIRSTUDIO","-1","27093698","NL","2026-04-30","Active in last 12 months","Active","CP","F2F","","7230","2024-01-10","Active","",""
"Way4","Way4:2001404638","2001404638","ROZEKRUIS PERS","-1","34078486","NL","2024-05-19","Inactive >12 months","Inactive","CP","F2F","","8398","2024-01-14","Active","",""
"Way4","Way4:2001637446","2001637446","Southern Cross VOF","-1","34167062","NL","2026-05-09","Active in last 12 months","Active","CP","F2F","","5812","2024-01-17","Active","",""
"Way4","Way4:2001643756","2001643756","Huidspecialist","-1","33170438","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7230","2023-12-28","Active","",""
"Way4","Way4:2001653875","2001653875","YACHTING WILLEMSTAD","-1","20040110","NL","2025-01-15","Inactive >12 months","Inactive","CP","F2F","","5551","2024-01-27","Active","",""
"Way4","Way4:2000887503","2000887503","PETER KUIPER FOTO","-1","-1","NL","2026-04-15","Active in last 12 months","Active","CP","F2F","","5946","2024-01-24","Active","",""
"Way4","Way4:2002508178","2002508178","Harreaction V.O.F.","NL806294681B04","30133455","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002513384","2002513384","Hemker & Bekking bv","NL811547607B01","08050335","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002578451","2002578451","Juwelier Rampaart","-1","55188052","NL","2024-11-26","Inactive >12 months","Inactive","CP","F2F","","5944","2023-12-30","Active","",""
"Way4","Way4:2002700556","2002700556","Masije V.O.F.","NL850545171B01","52670228","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","5719","2023-12-27","Active","",""
"Way4","Way4:2001257848","2001257848","JESS","-1","20126091","NL","2025-02-22","Inactive >12 months","Inactive","CP","F2F","","5651","2024-01-18","Active","",""
"Way4","Way4:2001424175","2001424175","ORCHIDEEEN WUBBEN","-1","30038951","NL","","Never transacted","Inactive","CP","F2F","","","","Terminated","",""
"Way4","Way4:2001424906","2001424906","DE HOBBYIST BV","-1","12052253","NL","2026-04-10","Active in last 12 months","Active","CP","F2F","","5940","2023-10-11","Active","",""
"Way4","Way4:2001649975","2001649975","Van der Wiel B.V.","NL006705583B01","28011107","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002509352","2002509352","Centr.v Integrale Gezondheidsz","-1","52891267","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002546878","2002546878","Restaurant Yu Woah","-1","34115783","NL","2024-02-14","Inactive >12 months","Inactive","CP","F2F","","5812","2023-12-25","Active","",""
"Way4","Way4:2001177259","2001177259","SPACOM SLAAPKAMERS","-1","-1","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001217285","2001217285","GUAPA","-1","28033993","NL","2024-02-03","Inactive >12 months","Inactive","CP","F2F","","5651","2023-12-27","Active","",""
"Way4","Way4:2001225768","2001225768","VOF NAGOMI","NL813624393B01","34205331","NL","2026-05-08","Active in last 12 months","Active","CP","F2F","","5812","2024-01-04","Active","",""
"Way4","Way4:2001233167","2001233167","HOOSE OPTIEK","NL802655269B01","16072532","NL","2024-11-01","Inactive >12 months","Inactive","CP","F2F","","8043","2023-12-30","Active","",""
"Way4","Way4:2001575793","2001575793","VVV","NL002515490B01","-1","NL","2026-05-11","Active in last 12 months","Active","CP","F2F","","7399","2023-12-28","Active","",""
"Way4","Way4:2002535663","2002535663","Bestseller Retail Benelux B.V.","NL804173266B01","31048962","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2002701253","2002701253","Boompjes Restaurant VOF","-1","70028931","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
"Way4","Way4:2001551398","2001551398","TELL ME","-1","28077592","NL","","Never transacted","Inactive","CP","F2F","","","","Active","",""
